state,sex,age_band,year,metric,value,source,sheet
South Australia,Male,18-21,2023,lifetime prevalence %,12.3,disorders_raw_combined,ADHD
South Australia,Male,18-21,2023,12-month prevalence %,5.17,disorders_raw_combined,Substance use
South Australia,Male,18-21,2023,lifetime prevalence %,8.57,disorders_raw_combined,Substance use
South Australia,Male,18-21,2024,12-month prevalence %,14.24,disorders_raw_combined,Anxiety
South Australia,Male,18-21,2024,lifetime prevalence %,24.2,disorders_raw_combined,Anxiety
South Australia,Male,18-21,2024,12-month prevalence %,11.96,disorders_raw_combined,Depression
South Australia,Male,18-21,2024,lifetime prevalence %,21.02,disorders_raw_combined,Depression
South Australia,Male,18-21,2024,12-month prevalence %,9.75,disorders_raw_combined,ADHD
South Australia,Male,18-21,2024,lifetime prevalence %,15.77,disorders_raw_combined,ADHD
South Australia,Male,18-21,2024,12-month prevalence %,5.43,disorders_raw_combined,Substance use
South Australia,Male,18-21,2024,lifetime prevalence %,10.45,disorders_raw_combined,Substance use
South Australia,Male,22-24,2019,12-month prevalence %,12.67,disorders_raw_combined,Anxiety
South Australia,Male,22-24,2019,lifetime prevalence %,21.21,disorders_raw_combined,Anxiety
South Australia,Male,22-24,2019,12-month prevalence %,9.56,disorders_raw_combined,Depression
South Australia,Male,22-24,2019,lifetime prevalence %,16.5,disorders_raw_combined,Depression
South Australia,Male,22-24,2019,12-month prevalence %,6.63,disorders_raw_combined,ADHD
South Australia,Male,22-24,2019,lifetime prevalence %,11.98,disorders_raw_combined,ADHD
South Australia,Male,22-24,2019,12-month prevalence %,3.76,disorders_raw_combined,Substance use
South Australia,Male,22-24,2019,lifetime prevalence %,5.19,disorders_raw_combined,Substance use
South Australia,Male,22-24,2020,12-month prevalence %,10.29,disorders_raw_combined,Anxiety
South Australia,Male,22-24,2020,lifetime prevalence %,16.45,disorders_raw_combined,Anxiety
South Australia,Male,22-24,2020,12-month prevalence %,9.97,disorders_raw_combined,Depression
South Australia,Male,22-24,2020,lifetime prevalence %,16.14,disorders_raw_combined,Depression
South Australia,Male,22-24,2020,12-month prevalence %,8.37,disorders_raw_combined,ADHD
South Australia,Male,22-24,2020,lifetime prevalence %,12.86,disorders_raw_combined,ADHD
South Australia,Male,22-24,2020,12-month prevalence %,3.73,disorders_raw_combined,Substance use
South Australia,Male,22-24,2020,lifetime prevalence %,6.1,disorders_raw_combined,Substance use
South Australia,Male,22-24,2021,12-month prevalence %,12.06,disorders_raw_combined,Anxiety
South Australia,Male,22-24,2021,lifetime prevalence %,20.9,disorders_raw_combined,Anxiety
South Australia,Male,22-24,2021,12-month prevalence %,7.57,disorders_raw_combined,Depression
South Australia,Male,22-24,2021,lifetime prevalence %,12.96,disorders_raw_combined,Depression
South Australia,Male,22-24,2021,12-month prevalence %,6.33,disorders_raw_combined,ADHD
South Australia,Male,22-24,2021,lifetime prevalence %,9.99,disorders_raw_combined,ADHD
South Australia,Male,22-24,2021,12-month prevalence %,4.0,disorders_raw_combined,Substance use
South Australia,Male,22-24,2021,lifetime prevalence %,6.11,disorders_raw_combined,Substance use
South Australia,Male,22-24,2022,12-month prevalence %,13.08,disorders_raw_combined,Anxiety
South Australia,Male,22-24,2022,lifetime prevalence %,23.15,disorders_raw_combined,Anxiety
South Australia,Male,22-24,2022,12-month prevalence %,7.71,disorders_raw_combined,Depression
South Australia,Male,22-24,2022,lifetime prevalence %,13.66,disorders_raw_combined,Depression
South Australia,Male,22-24,2022,12-month prevalence %,6.46,disorders_raw_combined,ADHD
South Australia,Male,22-24,2022,lifetime prevalence %,9.53,disorders_raw_combined,ADHD
South Australia,Male,22-24,2022,12-month prevalence %,3.71,disorders_raw_combined,Substance use
South Australia,Male,22-24,2022,lifetime prevalence %,7.06,disorders_raw_combined,Substance use
South Australia,Male,22-24,2023,12-month prevalence %,12.29,disorders_raw_combined,Anxiety
South Australia,Male,22-24,2023,lifetime prevalence %,20.98,disorders_raw_combined,Anxiety
South Australia,Male,22-24,2023,12-month prevalence %,7.63,disorders_raw_combined,Depression
South Australia,Male,22-24,2023,lifetime prevalence %,13.87,disorders_raw_combined,Depression
South Australia,Male,22-24,2023,12-month prevalence %,7.18,disorders_raw_combined,ADHD
South Australia,Male,22-24,2023,lifetime prevalence %,12.43,disorders_raw_combined,ADHD
South Australia,Male,22-24,2023,12-month prevalence %,4.9,disorders_raw_combined,Substance use
South Australia,Male,22-24,2023,lifetime prevalence %,7.74,disorders_raw_combined,Substance use
South Australia,Male,22-24,2024,12-month prevalence %,10.77,disorders_raw_combined,Anxiety
South Australia,Male,22-24,2024,lifetime prevalence %,17.12,disorders_raw_combined,Anxiety
South Australia,Male,22-24,2024,12-month prevalence %,8.27,disorders_raw_combined,Depression
South Australia,Male,22-24,2024,lifetime prevalence %,15.0,disorders_raw_combined,Depression
South Australia,Male,22-24,2024,12-month prevalence %,7.47,disorders_raw_combined,ADHD
South Australia,Male,22-24,2024,lifetime prevalence %,11.99,disorders_raw_combined,ADHD
South Australia,Male,22-24,2024,12-month prevalence %,4.04,disorders_raw_combined,Substance use
South Australia,Male,22-24,2024,lifetime prevalence %,7.32,disorders_raw_combined,Substance use
South Australia,Female,5-11 (Primary),2019,12-month prevalence %,8.15,disorders_raw_combined,Anxiety
South Australia,Female,5-11 (Primary),2019,lifetime prevalence %,13.58,disorders_raw_combined,Anxiety
South Australia,Female,5-11 (Primary),2019,12-month prevalence %,4.53,disorders_raw_combined,Depression
South Australia,Female,5-11 (Primary),2019,lifetime prevalence %,9.04,disorders_raw_combined,Depression
South Australia,Female,5-11 (Primary),2019,12-month prevalence %,3.77,disorders_raw_combined,ADHD
South Australia,Female,5-11 (Primary),2019,lifetime prevalence %,6.8,disorders_raw_combined,ADHD
South Australia,Female,5-11 (Primary),2019,12-month prevalence %,1.7,disorders_raw_combined,Substance use
South Australia,Female,5-11 (Primary),2019,lifetime prevalence %,2.74,disorders_raw_combined,Substance use
South Australia,Female,5-11 (Primary),2020,12-month prevalence %,6.71,disorders_raw_combined,Anxiety
South Australia,Female,5-11 (Primary),2020,lifetime prevalence %,10.16,disorders_raw_combined,Anxiety
South Australia,Female,5-11 (Primary),2020,12-month prevalence %,5.33,disorders_raw_combined,Depression
South Australia,Female,5-11 (Primary),2020,lifetime prevalence %,9.09,disorders_raw_combined,Depression
South Australia,Female,5-11 (Primary),2020,12-month prevalence %,3.33,disorders_raw_combined,ADHD
South Australia,Female,5-11 (Primary),2020,lifetime prevalence %,5.0,disorders_raw_combined,ADHD
South Australia,Female,5-11 (Primary),2020,12-month prevalence %,1.85,disorders_raw_combined,Substance use
South Australia,Female,5-11 (Primary),2020,lifetime prevalence %,4.09,disorders_raw_combined,Substance use
South Australia,Female,5-11 (Primary),2021,12-month prevalence %,6.23,disorders_raw_combined,Anxiety
South Australia,Female,5-11 (Primary),2021,lifetime prevalence %,10.68,disorders_raw_combined,Anxiety
South Australia,Female,5-11 (Primary),2021,12-month prevalence %,5.63,disorders_raw_combined,Depression
South Australia,Female,5-11 (Primary),2021,lifetime prevalence %,8.6,disorders_raw_combined,Depression
South Australia,Female,5-11 (Primary),2021,12-month prevalence %,2.75,disorders_raw_combined,ADHD
South Australia,Female,5-11 (Primary),2021,lifetime prevalence %,4.68,disorders_raw_combined,ADHD
South Australia,Female,5-11 (Primary),2021,12-month prevalence %,2.07,disorders_raw_combined,Substance use
South Australia,Female,5-11 (Primary),2021,lifetime prevalence %,2.49,disorders_raw_combined,Substance use
South Australia,Female,5-11 (Primary),2022,12-month prevalence %,5.95,disorders_raw_combined,Anxiety
South Australia,Female,5-11 (Primary),2022,lifetime prevalence %,10.18,disorders_raw_combined,Anxiety
South Australia,Female,5-11 (Primary),2022,12-month prevalence %,4.56,disorders_raw_combined,Depression
South Australia,Female,5-11 (Primary),2022,lifetime prevalence %,7.5,disorders_raw_combined,Depression
South Australia,Female,5-11 (Primary),2022,12-month prevalence %,3.64,disorders_raw_combined,ADHD
South Australia,Female,5-11 (Primary),2022,lifetime prevalence %,7.22,disorders_raw_combined,ADHD
South Australia,Female,5-11 (Primary),2022,12-month prevalence %,2.1,disorders_raw_combined,Substance use
South Australia,Female,5-11 (Primary),2022,lifetime prevalence %,3.88,disorders_raw_combined,Substance use
South Australia,Female,5-11 (Primary),2023,12-month prevalence %,6.3,disorders_raw_combined,Anxiety
South Australia,Female,5-11 (Primary),2023,lifetime prevalence %,10.72,disorders_raw_combined,Anxiety
South Australia,Female,5-11 (Primary),2023,12-month prevalence %,5.0,disorders_raw_combined,Depression
South Australia,Female,5-11 (Primary),2023,lifetime prevalence %,9.48,disorders_raw_combined,Depression
South Australia,Female,5-11 (Primary),2023,12-month prevalence %,3.18,disorders_raw_combined,ADHD
South Australia,Female,5-11 (Primary),2023,lifetime prevalence %,5.78,disorders_raw_combined,ADHD
South Australia,Female,5-11 (Primary),2023,12-month prevalence %,2.23,disorders_raw_combined,Substance use
South Australia,Female,5-11 (Primary),2023,lifetime prevalence %,3.6,disorders_raw_combined,Substance use
South Australia,Female,5-11 (Primary),2024,12-month prevalence %,8.38,disorders_raw_combined,Anxiety
South Australia,Female,5-11 (Primary),2024,lifetime prevalence %,14.33,disorders_raw_combined,Anxiety
South Australia,Female,5-11 (Primary),2024,12-month prevalence %,5.07,disorders_raw_combined,Depression
South Australia,Female,5-11 (Primary),2024,lifetime prevalence %,9.69,disorders_raw_combined,Depression
South Australia,Female,5-11 (Primary),2024,12-month prevalence %,3.52,disorders_raw_combined,ADHD
South Australia,Female,5-11 (Primary),2024,lifetime prevalence %,4.52,disorders_raw_combined,ADHD
South Australia,Female,5-11 (Primary),2024,12-month prevalence %,1.86,disorders_raw_combined,Substance use
South Australia,Female,5-11 (Primary),2024,lifetime prevalence %,3.94,disorders_raw_combined,Substance use
South Australia,Female,12-14,2019,12-month prevalence %,11.5,disorders_raw_combined,Anxiety
South Australia,Female,12-14,2019,lifetime prevalence %,19.49,disorders_raw_combined,Anxiety
South Australia,Female,12-14,2019,12-month prevalence %,9.62,disorders_raw_combined,Depression
South Australia,Female,12-14,2019,lifetime prevalence %,15.87,disorders_raw_combined,Depression
South Australia,Female,12-14,2019,12-month prevalence %,5.33,disorders_raw_combined,ADHD
South Australia,Female,12-14,2019,lifetime prevalence %,8.61,disorders_raw_combined,ADHD
South Australia,Female,12-14,2019,12-month prevalence %,2.81,disorders_raw_combined,Substance use
South Australia,Female,12-14,2019,lifetime prevalence %,3.91,disorders_raw_combined,Substance use
South Australia,Female,12-14,2020,12-month prevalence %,9.26,disorders_raw_combined,Anxiety
South Australia,Female,12-14,2020,lifetime prevalence %,14.62,disorders_raw_combined,Anxiety
South Australia,Female,12-14,2020,12-month prevalence %,7.32,disorders_raw_combined,Depression
South Australia,Female,12-14,2020,lifetime prevalence %,11.84,disorders_raw_combined,Depression
South Australia,Female,12-14,2020,12-month prevalence %,5.79,disorders_raw_combined,ADHD
South Australia,Female,12-14,2020,lifetime prevalence %,8.81,disorders_raw_combined,ADHD
South Australia,Female,12-14,2020,12-month prevalence %,3.0,disorders_raw_combined,Substance use
South Australia,Female,12-14,2020,lifetime prevalence %,4.18,disorders_raw_combined,Substance use
South Australia,Female,12-14,2021,12-month prevalence %,10.57,disorders_raw_combined,Anxiety
South Australia,Female,12-14,2021,lifetime prevalence %,16.56,disorders_raw_combined,Anxiety
South Australia,Female,12-14,2021,12-month prevalence %,7.6,disorders_raw_combined,Depression
South Australia,Female,12-14,2021,lifetime prevalence %,12.18,disorders_raw_combined,Depression
South Australia,Female,12-14,2021,12-month prevalence %,5.03,disorders_raw_combined,ADHD
South Australia,Female,12-14,2021,lifetime prevalence %,7.09,disorders_raw_combined,ADHD
South Australia,Female,12-14,2021,12-month prevalence %,3.05,disorders_raw_combined,Substance use
South Australia,Female,12-14,2021,lifetime prevalence %,3.95,disorders_raw_combined,Substance use
South Australia,Female,12-14,2022,12-month prevalence %,12.31,disorders_raw_combined,Anxiety
South Australia,Female,12-14,2022,lifetime prevalence %,20.7,disorders_raw_combined,Anxiety
South Australia,Female,12-14,2022,12-month prevalence %,9.07,disorders_raw_combined,Depression
South Australia,Female,12-14,2022,lifetime prevalence %,16.42,disorders_raw_combined,Depression
South Australia,Female,12-14,2022,12-month prevalence %,4.64,disorders_raw_combined,ADHD
South Australia,Female,12-14,2022,lifetime prevalence %,8.8,disorders_raw_combined,ADHD
South Australia,Female,12-14,2022,12-month prevalence %,3.11,disorders_raw_combined,Substance use
South Australia,Female,12-14,2022,lifetime prevalence %,6.23,disorders_raw_combined,Substance use
South Australia,Female,12-14,2023,12-month prevalence %,12.04,disorders_raw_combined,Anxiety
South Australia,Female,12-14,2023,lifetime prevalence %,19.44,disorders_raw_combined,Anxiety
South Australia,Female,12-14,2023,12-month prevalence %,8.74,disorders_raw_combined,Depression
South Australia,Female,12-14,2023,lifetime prevalence %,14.58,disorders_raw_combined,Depression
South Australia,Female,12-14,2023,12-month prevalence %,4.13,disorders_raw_combined,ADHD
South Australia,Female,12-14,2023,lifetime prevalence %,6.22,disorders_raw_combined,ADHD
South Australia,Female,12-14,2023,12-month prevalence %,2.74,disorders_raw_combined,Substance use
South Australia,Female,12-14,2023,lifetime prevalence %,4.82,disorders_raw_combined,Substance use
South Australia,Female,12-14,2024,12-month prevalence %,10.31,disorders_raw_combined,Anxiety
South Australia,Female,12-14,2024,lifetime prevalence %,16.56,disorders_raw_combined,Anxiety
South Australia,Female,12-14,2024,12-month prevalence %,9.14,disorders_raw_combined,Depression
South Australia,Female,12-14,2024,lifetime prevalence %,14.53,disorders_raw_combined,Depression
South Australia,Female,12-14,2024,12-month prevalence %,5.41,disorders_raw_combined,ADHD
South Australia,Female,12-14,2024,lifetime prevalence %,9.83,disorders_raw_combined,ADHD
South Australia,Female,12-14,2024,12-month prevalence %,2.7,disorders_raw_combined,Substance use
South Australia,Female,12-14,2024,lifetime prevalence %,5.18,disorders_raw_combined,Substance use
South Australia,Female,15-17,2019,12-month prevalence %,15.48,disorders_raw_combined,Anxiety
South Australia,Female,15-17,2019,lifetime prevalence %,26.84,disorders_raw_combined,Anxiety
South Australia,Female,15-17,2019,12-month prevalence %,12.87,disorders_raw_combined,Depression
South Australia,Female,15-17,2019,lifetime prevalence %,23.17,disorders_raw_combined,Depression
South Australia,Female,15-17,2019,12-month prevalence %,6.5,disorders_raw_combined,ADHD
South Australia,Female,15-17,2019,lifetime prevalence %,10.49,disorders_raw_combined,ADHD
South Australia,Female,15-17,2019,12-month prevalence %,3.51,disorders_raw_combined,Substance use
South Australia,Female,15-17,2019,lifetime prevalence %,5.45,disorders_raw_combined,Substance use
South Australia,Female,15-17,2020,12-month prevalence %,15.27,disorders_raw_combined,Anxiety
South Australia,Female,15-17,2020,lifetime prevalence %,26.96,disorders_raw_combined,Anxiety
South Australia,Female,15-17,2020,12-month prevalence %,9.64,disorders_raw_combined,Depression
South Australia,Female,15-17,2020,lifetime prevalence %,16.45,disorders_raw_combined,Depression
South Australia,Female,15-17,2020,12-month prevalence %,5.81,disorders_raw_combined,ADHD
